k,points,radius,akurasi
3.0,36.0,16.0,64.70588235294117
5.0,36.0,16.0,58.8235294117647
7.0,36.0,16.0,64.70588235294117
9.0,36.0,16.0,64.70588235294117
1.0,36.0,17.0,76.47058823529412
3.0,36.0,17.0,64.70588235294117
5.0,36.0,17.0,64.70588235294117
7.0,36.0,17.0,64.70588235294117
9.0,36.0,17.0,58.8235294117647
1.0,36.0,18.0,76.47058823529412
3.0,36.0,18.0,64.70588235294117
5.0,36.0,18.0,64.70588235294117
7.0,36.0,18.0,64.70588235294117
9.0,36.0,18.0,52.94117647058823
1.0,36.0,19.0,76.47058823529412
3.0,36.0,19.0,58.8235294117647
5.0,36.0,19.0,76.47058823529412
7.0,36.0,19.0,76.47058823529412
9.0,36.0,19.0,58.8235294117647
1.0,36.0,20.0,76.47058823529412
3.0,36.0,20.0,70.58823529411765
5.0,36.0,20.0,76.47058823529412
7.0,36.0,20.0,52.94117647058823
9.0,36.0,20.0,52.94117647058823
1.0,40.0,4.0,64.70588235294117
3.0,40.0,4.0,70.58823529411765
5.0,40.0,4.0,58.8235294117647
7.0,40.0,4.0,58.8235294117647
9.0,40.0,4.0,52.94117647058823
1.0,40.0,5.0,58.8235294117647
3.0,40.0,5.0,64.70588235294117
5.0,40.0,5.0,58.8235294117647
7.0,40.0,5.0,58.8235294117647
9.0,40.0,5.0,52.94117647058823
1.0,40.0,6.0,58.8235294117647
3.0,40.0,6.0,64.70588235294117
5.0,40.0,6.0,52.94117647058823
7.0,40.0,6.0,58.8235294117647
9.0,40.0,6.0,52.94117647058823
1.0,40.0,7.0,64.70588235294117
3.0,40.0,7.0,64.70588235294117
